user_id,item_id,rating,timestamp
0,58,5.0,876892817
0,131,4.0,876892818
0,40,2.0,876892818
0,193,5.0,876892855
0,216,3.0,876892856
0,168,5.0,876892856
0,211,2.0,876892896
0,155,4.0,876892918
0,221,5.0,876892918
0,225,4.0,876892946
0,26,2.0,876892946
0,79,4.0,876893008
0,229,1.0,876893031
0,66,3.0,876893054
0,198,3.0,876893098
0,3,3.0,876893119
0,213,3.0,876893145
0,162,3.0,876893171
0,1,3.0,876893171
0,204,4.0,876893205
0,76,4.0,876893205
0,52,3.0,876893206
0,134,3.0,876893206
0,39,3.0,876893230
0,45,4.0,876893230
0,151,3.0,876893230
0,267,5.0,877482427
0,252,1.0,878541392
0,114,5.0,878541637
0,171,5.0,878541803
0,209,3.0,878541970
0,227,4.0,878542075
0,153,2.0,878542201
0,201,4.0,878542231
0,61,3.0,878542282
0,89,4.0,878542300
0,217,1.0,878542327
0,165,2.0,878542383
0,60,4.0,878542420
0,228,4.0,878542420
0,160,4.0,878542420
0,34,1.0,878542420
0,263,4.0,878542441
0,111,1.0,878542441
0,56,5.0,878542459
0,48,3.0,878542478
0,29,3.0,878542515
0,231,2.0,878542552
0,129,1.0,878542552
0,81,5.0,878542589
0,150,5.0,878542589
0,139,3.0,878542608
0,71,4.0,878542678
0,32,4.0,878542699
0,156,3.0,878542699
0,196,5.0,878542717
0,112,5.0,878542738
0,223,2.0,878542738
0,20,1.0,878542772
0,147,2.0,878542791
0,87,4.0,878542791
0,102,1.0,878542845
0,237,4.0,878542845
0,109,1.0,878542845
0,100,2.0,878542845
0,33,2.0,878542869
0,42,4.0,878542869
0,28,1.0,878542869
0,130,4.0,878542889
0,208,4.0,878542909
0,203,3.0,878542909
0,123,3.0,878542960
0,11,5.0,878542960
0,199,3.0,878542960
0,206,5.0,878542960
0,115,3.0,878542960
0,57,4.0,878542960
0,2,4.0,878542960
0,136,1.0,878543006
0,36,2.0,878543030
0,65,4.0,878543030
0,37,3.0,878543075
0,138,1.0,878543133
0,239,4.0,878543133
0,75,4.0,878543176
0,77,1.0,878543176
0,224,3.0,878543176
0,230,3.0,878543196
0,62,2.0,878543196
0,137,3.0,878543216
0,74,4.0,878543238
0,140,2.0,878543238
0,50,4.0,878543275
0,53,3.0,878543308
0,226,5.0,878543541
0,43,5.0,878543541
0,85,5.0,878543541
0,99,5.0,878543541
0,152,5.0,878543541
1,284,4.0,888549960
1,256,3.0,888549961
1,303,3.0,888550065
1,305,3.0,888550066
1,286,3.0,888550252
1,310,3.0,888550631
1,299,4.0,888550631
1,290,4.0,888550774
1,301,4.0,888550774
1,313,1.0,888550774
1,297,4.0,888550774
1,304,4.0,888550774
1,267,4.0,888550774
1,295,4.0,888550871
1,18,3.0,888550871
1,0,4.0,888550871
1,294,3.0,888550871
1,291,4.0,888550939
1,273,5.0,888550939
1,255,4.0,888551062
1,293,4.0,888551164
1,275,4.0,888551174
1,285,3.0,888551235
1,253,4.0,888551341
1,288,3.0,888551441
1,278,3.0,888551441
1,296,3.0,888551441
1,272,3.0,888551497
1,274,4.0,888551552
1,289,3.0,888551647
1,271,4.0,888551647
1,276,3.0,888551647
1,292,1.0,888551648
1,24,4.0,888551648
1,277,4.0,888551745
1,110,4.0,888551853
1,13,4.0,888551853
1,9,2.0,888551853
1,12,4.0,888551922
1,280,4.0,888551922
1,282,4.0,888552017
1,235,4.0,888552017
1,249,5.0,888552084
1,49,5.0,888552084
1,311,5.0,888552084
1,240,5.0,888552084
1,281,5.0,888552084
1,309,5.0,888552084
1,99,5.0,888552084
1,125,5.0,888552084
1,283,5.0,888552084
1,300,5.0,888552084
1,308,4.0,888979061
1,270,5.0,888979061
1,298,4.0,888979197
2,298,2.0,889236939
2,300,2.0,889236939
2,331,2.0,889236939
2,342,4.0,889236939
2,266,3.0,889236961
2,335,1.0,889236983
2,301,3.0,889236983
2,343,3.0,889237004
2,352,3.0,889237004
2,286,2.0,889237026
2,256,2.0,889237026
2,317,2.0,889237026
2,339,1.0,889237055
2,270,2.0,889237055
2,350,2.0,889237055
2,348,3.0,889237076
2,341,3.0,889237122
2,332,3.0,889237122
2,351,1.0,889237122
2,337,3.0,889237141
2,340,4.0,889237174
2,334,1.0,889237198
2,297,3.0,889237199
2,292,2.0,889237224
2,330,1.0,889237224
2,305,3.0,889237224
2,269,3.0,889237224
2,324,2.0,889237224
2,243,1.0,889237247
2,322,2.0,889237247
2,353,3.0,889237247
2,333,1.0,889237269
2,321,2.0,889237269
2,347,3.0,889237269
2,320,3.0,889237269
2,328,2.0,889237297
2,262,2.0,889237297
2,336,2.0,889237297
2,323,1.0,889237297
2,349,3.0,889237315
2,329,4.0,889237455
2,326,5.0,889237455
2,346,4.0,889237455
2,325,4.0,889237455
2,319,5.0,889237455
2,258,4.0,889237455
2,327,4.0,889237455
2,345,5.0,889237455
3,256,5.0,892001374
3,286,4.0,892001445
3,298,5.0,892001445
3,326,3.0,892001537
3,269,4.0,892001690
3,301,5.0,892002352
3,327,5.0,892002352
3,325,5.0,892002352
3,357,5.0,892002352
3,360,5.0,892002352
3,358,5.0,892002352
3,359,5.0,892002353
3,352,5.0,892002353
3,322,5.0,892002353
3,299,5.0,892002353
3,208,3.0,892003374
3,354,3.0,892003459
3,355,4.0,892003525
3,49,5.0,892003526
3,262,3.0,892004275
3,258,4.0,892004275
4,265,4.0,875635064
4,220,4.0,875635174
4,452,4.0,875635174
4,119,4.0,875635189
4,361,3.0,875635225
4,403,3.0,875635225
4,255,5.0,875635239
4,248,3.0,875635265
4,24,3.0,875635318
4,20,3.0,875635327
4,99,5.0,875635349
4,108,5.0,875635350
4,367,1.0,875635372
4,233,4.0,875635384
4,410,3.0,875635416
4,405,3.0,875635431
4,409,1.0,875635431
4,104,3.0,875635443
4,366,1.0,875635457
4,223,2.0,875635723
4,149,3.0,875635723
4,0,4.0,875635748
4,179,5.0,875635757
4,49,4.0,875635758
4,422,1.0,875635807
4,411,3.0,875635807
4,404,1.0,875635807
4,78,3.0,875635895
4,395,2.0,875635907
4,371,3.0,875635907
4,229,2.0,875635947
4,227,2.0,875635947
4,397,3.0,875635947
4,174,3.0,875635962
4,224,3.0,875635962
4,447,1.0,875635962
4,181,4.0,875636014
4,88,5.0,875636033
4,433,4.0,875636033
4,1,3.0,875636053
4,228,3.0,875636070
4,226,5.0,875636070
4,225,4.0,875636099
4,446,2.0,875636099
4,429,3.0,875636099
4,208,3.0,875636099
4,170,5.0,875636130
4,172,5.0,875636130
4,142,3.0,875636141
4,401,3.0,875636152
4,389,4.0,875636167
4,396,2.0,875636167
4,383,4.0,875636185
4,16,4.0,875636198
4,370,3.0,875636230
4,384,2.0,875636230
4,391,2.0,875636265
4,394,5.0,875636265
4,165,2.0,875636281
4,365,3.0,875636281
4,89,3.0,875636297
4,399,5.0,875636308
4,388,5.0,875636340
4,41,5.0,875636360
4,151,5.0,875636375
4,184,5.0,875636375
4,453,1.0,875636375
4,382,3.0,875636389
4,69,4.0,875636389
4,109,1.0,875636493
4,79,2.0,875636511
4,379,1.0,875636540
4,362,1.0,875636571
4,207,5.0,875636571
4,448,1.0,875636571
4,380,5.0,875636587
4,426,5.0,875636588
4,381,3.0,875636588
4,209,4.0,875636631
4,428,5.0,875636631
4,431,5.0,875636655
4,237,4.0,875636655
4,171,4.0,875636675
4,206,4.0,875636675
4,202,4.0,875636675
4,152,3.0,875636691
4,166,3.0,875636691
4,412,3.0,875636691
4,420,4.0,875636767
4,421,4.0,875636793
4,430,4.0,875636793
4,141,3.0,875636815
4,417,3.0,875636815
4,415,3.0,875636830
4,413,1.0,875636842
4,372,3.0,875636905
4,28,4.0,875637023
4,432,5.0,875637033
4,363,1.0,875637144
4,364,3.0,875637145
4,378,3.0,875637191
4,390,2.0,875637330
4,385,3.0,875637419
4,427,3.0,875637429
4,423,2.0,875637440
4,212,3.0,875637485
4,133,4.0,875637536
4,61,4.0,875637575
4,373,3.0,875637587
4,97,3.0,875720691
4,232,2.0,875720692
4,183,3.0,875720692
4,445,2.0,875720692
4,434,5.0,875720717
4,198,2.0,875720717
4,442,3.0,875720744
4,217,3.0,875720744
4,440,4.0,875720744
4,444,3.0,875720744
4,441,2.0,875720762
4,368,1.0,875720814
4,377,3.0,875720814
4,439,1.0,875720830
4,143,1.0,875720830
4,443,4.0,875720845
4,400,1.0,875720947
4,239,1.0,875720948
4,369,1.0,875720967
4,214,1.0,875720967
4,419,1.0,875721019
4,65,1.0,875721019
4,425,3.0,875721167
4,376,1.0,875721167
4,94,4.0,875721168
4,418,3.0,875721168
4,101,3.0,875721196
4,414,1.0,875721196
4,416,3.0,875721216
4,98,3.0,875721216
4,402,2.0,875721216
4,137,3.0,875721260
4,387,1.0,875721315
4,451,1.0,875721432
4,68,1.0,875721555
4,160,1.0,875721572
4,231,4.0,875729064
4,241,1.0,878844164
4,257,1.0,878844208
4,449,1.0,878844397
4,437,1.0,878844423
4,438,1.0,878844423
4,435,1.0,878844423
4,436,1.0,878844423
4,406,5.0,878844495
4,167,5.0,878844495
4,187,5.0,878844495
5,284,2.0,883268170
5,240,4.0,883268170
5,267,4.0,883268222
5,300,4.0,883268222
5,304,4.0,883268246
5,256,2.0,883268278
5,338,2.0,883268278
5,301,3.0,883268321
5,302,4.0,883268322
5,319,3.0,883268353
5,308,2.0,883268353
5,257,1.0,883268375
5,266,3.0,883268406
5,307,2.0,883268430
5,535,2.0,883268483
5,259,3.0,883268522
5,180,4.0,883268776
5,246,3.0,883598981
5,406,4.0,883599075
5,273,4.0,883599102
5,6,2.0,883599102
5,295,3.0,883599134
5,274,2.0,883599134
5,125,5.0,883599134
5,99,5.0,883599176
5,8,4.0,883599205
5,456,2.0,883599228
5,122,5.0,883599228
5,13,5.0,883599249
5,512,4.0,883599273
5,14,3.0,883599302
5,291,3.0,883599327
5,135,5.0,883599327
5,531,4.0,883599354
5,533,4.0,883599400
5,12,2.0,883599400
5,219,4.0,883599431
5,116,2.0,883599431
5,283,3.0,883599431
5,472,5.0,883599478
5,255,2.0,883599478
5,0,4.0,883599478
5,110,2.0,883599478
5,474,1.0,883599509
5,244,3.0,883599509
5,505,3.0,883599530
5,149,3.0,883599558
5,468,2.0,883599558
5,296,3.0,883599558
5,282,2.0,883599590
5,123,3.0,883599670
5,408,4.0,883599707
5,530,4.0,883599830
5,455,1.0,883599914
5,235,2.0,883599914
5,292,2.0,883599938
5,469,1.0,883600003
5,457,2.0,883600004
5,532,2.0,883600030
5,529,3.0,883600066
5,403,1.0,883600066
5,470,2.0,883600111
5,20,3.0,883600152
5,473,1.0,883600175
5,299,2.0,883600406
5,306,3.0,883600445
5,63,4.0,883600597
5,521,3.0,883600632
5,511,5.0,883600657
5,7,4.0,883600657
5,97,5.0,883600680
5,425,4.0,883600707
5,133,5.0,883600747
5,163,5.0,883600747
5,78,3.0,883600747
5,221,4.0,883600747
5,528,4.0,883600747
5,484,5.0,883600785
5,507,4.0,883600785
5,176,4.0,883600785
5,175,4.0,883600818
5,134,5.0,883600842
5,49,4.0,883600842
5,88,4.0,883600842
5,524,4.0,883600877
5,203,3.0,883600878
5,510,4.0,883600913
5,478,5.0,883600914
5,185,4.0,883600914
5,190,4.0,883600914
5,459,5.0,883600914
5,167,4.0,883600943
5,46,3.0,883600943
5,316,4.0,883600985
5,517,4.0,883600985
5,172,4.0,883600985
5,481,5.0,883601011
5,486,5.0,883601011
5,141,2.0,883601053
5,495,4.0,883601053
5,476,5.0,883601053
5,11,4.0,883601053
5,70,4.0,883601053
5,189,4.0,883601088
5,494,4.0,883601088
5,489,5.0,883601089
5,477,4.0,883601089
5,466,5.0,883601155
5,209,5.0,883601155
5,501,3.0,883601155
5,509,4.0,883601155
5,493,4.0,883601155
5,522,5.0,883601203
5,197,4.0,883601203
5,195,5.0,883601203
5,479,4.0,883601203
5,527,4.0,883601203
5,68,3.0,883601277
5,497,4.0,883601277
5,55,4.0,883601277
5,518,4.0,883601277
5,202,3.0,883601277
5,471,5.0,883601277
5,534,4.0,883601277
5,504,4.0,883601310
5,178,4.0,883601311
5,31,4.0,883601311
5,181,4.0,883601311
5,22,4.0,883601365
5,187,3.0,883601365
5,192,4.0,883601365
5,516,5.0,883601365
5,461,2.0,883601365
5,487,5.0,883601365
5,492,4.0,883601366
5,508,5.0,883601393
5,458,4.0,883601393
5,183,5.0,883601393
5,173,4.0,883601426
5,485,5.0,883601426
5,164,4.0,883601426
5,69,3.0,883601427
5,483,4.0,883601427
5,131,4.0,883601459
5,526,4.0,883601459
5,480,5.0,883601500
5,519,5.0,883601500
5,214,5.0,883601500
5,520,5.0,883601528
5,191,3.0,883601529
5,433,4.0,883601529
5,460,4.0,883601713
5,207,4.0,883601713
5,430,4.0,883601713
5,236,5.0,883601713
5,58,5.0,883601713
5,491,4.0,883601713
5,490,5.0,883601713
5,129,5.0,883602048
5,21,3.0,883602048
5,94,2.0,883602133
5,500,3.0,883602133
5,525,4.0,883602174
5,503,4.0,883602174
5,86,4.0,883602174
5,488,4.0,883602174
5,315,3.0,883602174
5,465,3.0,883602174
5,514,4.0,883602212
5,154,3.0,883602212
5,132,5.0,883602283
5,496,4.0,883602283
5,193,4.0,883602283
5,80,4.0,883602283
5,464,4.0,883602284
5,417,4.0,883602284
5,355,4.0,883602422
5,463,4.0,883602422
5,206,4.0,883602422
5,198,3.0,883602422
5,502,4.0,883602422
5,130,5.0,883602422
5,186,3.0,883602462
5,211,4.0,883602462
5,171,5.0,883602462
5,421,3.0,883602501
5,272,4.0,883602501
5,168,4.0,883602574
5,523,3.0,883602596
6,267,3.0,891349991
6,669,3.0,891350356
6,673,2.0,891350383
6,257,3.0,891350464
6,672,1.0,891350594
6,671,4.0,891350703
6,266,3.0,891350703
6,298,4.0,891350703
6,264,4.0,891350703
6,674,4.0,891350703
6,262,4.0,891350703
6,286,4.0,891350703
6,305,5.0,891350703
6,284,4.0,891350703
6,307,3.0,891350704
6,63,5.0,891350756
6,172,5.0,891350757
6,512,3.0,891350757
6,185,4.0,891350757
6,597,4.0,891350757
6,174,3.0,891350782
6,178,5.0,891350782
6,85,4.0,891350810
6,365,5.0,891350810
6,226,4.0,891350845
6,433,5.0,891350845
6,520,4.0,891350845
6,263,5.0,891350845
6,527,5.0,891350900
6,612,4.0,891350900
6,214,4.0,891350900
6,444,5.0,891350900
6,417,3.0,891350900
6,184,4.0,891350900
6,31,4.0,891350932
6,176,4.0,891350932
6,643,5.0,891350932
6,642,3.0,891350965
6,180,4.0,891350965
6,170,4.0,891350965
6,100,5.0,891350966
6,97,4.0,891351002
6,610,4.0,891351002
6,427,5.0,891351002
6,471,5.0,891351002
6,171,5.0,891351002
6,232,5.0,891351041
6,485,4.0,891351041
6,92,5.0,891351042
6,523,5.0,891351042
6,49,5.0,891351042
6,88,5.0,891351082
6,99,5.0,891351082
6,195,4.0,891351082
6,479,3.0,891351083
6,493,5.0,891351083
6,21,5.0,891351121
6,511,2.0,891351121
6,606,5.0,891351121
6,202,5.0,891351121
6,651,5.0,891351161
6,645,4.0,891351161
6,605,3.0,891351161
6,481,5.0,891351201
6,189,5.0,891351201
6,96,5.0,891351201
6,142,5.0,891351201
6,649,4.0,891351234
6,401,4.0,891351234
6,169,3.0,891351287
6,179,3.0,891351287
6,627,5.0,891351287
6,130,5.0,891351287
6,7,5.0,891351328
6,492,5.0,891351328
6,221,5.0,891351328
6,22,3.0,891351383
6,638,5.0,891351383
6,95,5.0,891351383
6,629,4.0,891351384
6,647,5.0,891351384
6,194,5.0,891351432
6,488,5.0,891351432
6,55,5.0,891351432
6,8,5.0,891351432
6,81,3.0,891351471
6,199,2.0,891351471
6,434,5.0,891351471
6,496,4.0,891351472
6,626,5.0,891351509
6,166,5.0,891351509
6,421,5.0,891351509
6,648,3.0,891351509
6,429,4.0,891351547
6,271,3.0,891351547
6,598,3.0,891351547
6,133,5.0,891351547
6,67,4.0,891351547
6,383,5.0,891351585
6,164,3.0,891351585
6,203,5.0,891351585
6,609,4.0,891351585
6,653,5.0,891351624
6,508,5.0,891351624
6,181,4.0,891351624
6,213,4.0,891351624
6,640,5.0,891351653
6,154,5.0,891351653
6,602,4.0,891351653
6,636,5.0,891351685
6,196,3.0,891351685
6,211,3.0,891351686
6,125,5.0,891351728
6,43,5.0,891351728
6,188,5.0,891351728
6,593,5.0,891351728
6,354,4.0,891351728
6,663,5.0,891351728
6,68,5.0,891351728
6,540,3.0,891351772
6,235,5.0,891351772
6,524,5.0,891351772
6,3,5.0,891351772
6,510,4.0,891351772
6,283,5.0,891351813
6,134,5.0,891351813
6,162,5.0,891351813
6,495,5.0,891351814
6,236,5.0,891351814
6,482,5.0,891351851
6,480,4.0,891351851
6,590,5.0,891351851
6,192,5.0,891351851
6,150,4.0,891351851
6,476,4.0,891352010
6,489,5.0,891352010
6,91,5.0,891352010
6,190,4.0,891352010
6,607,4.0,891352010
6,316,5.0,891352010
6,391,4.0,891352058
6,155,5.0,891352059
6,380,4.0,891352093
6,477,4.0,891352093
6,581,4.0,891352093
6,494,4.0,891352134
6,507,5.0,891352134
6,419,3.0,891352134
6,428,3.0,891352178
6,201,5.0,891352178
6,484,3.0,891352178
6,588,3.0,891352179
6,151,5.0,891352220
6,206,5.0,891352220
6,6,5.0,891352220
6,655,5.0,891352220
6,425,5.0,891352220
6,78,4.0,891352261
6,585,4.0,891352261
6,499,5.0,891352261
6,565,5.0,891352261
6,625,5.0,891352261
6,458,4.0,891352303
6,177,5.0,891352303
6,27,5.0,891352341
6,502,3.0,891352341
6,478,5.0,891352341
6,623,5.0,891352341
6,129,5.0,891352383
6,504,5.0,891352383
6,501,5.0,891352384
6,227,3.0,891352384
6,432,4.0,891352384
6,212,5.0,891352384
6,650,3.0,891352419
6,586,5.0,891352451
6,24,3.0,891352451
6,10,3.0,891352451
6,608,5.0,891352489
6,639,5.0,891352489
6,547,4.0,891352489
6,159,3.0,891352489
6,467,3.0,891352489
6,205,4.0,891352526
6,622,3.0,891352526
6,98,5.0,891352557
6,69,1.0,891352557
6,209,5.0,891352557
6,620,3.0,891352594
6,596,3.0,891352594
6,80,5.0,891352626
6,193,5.0,891352626
6,526,2.0,891352626
6,666,2.0,891352659
6,525,5.0,891352659
6,553,3.0,891352659
6,644,3.0,891352659
6,545,5.0,891352692
6,26,4.0,891352692
6,46,5.0,891352692
6,70,5.0,891352692
6,149,4.0,891352749
6,534,3.0,891352749
6,603,3.0,891352749
6,186,5.0,891352778
6,660,4.0,891352778
6,215,4.0,891352778
6,506,5.0,891352778
6,516,4.0,891352831
6,430,4.0,891352831
6,613,3.0,891352831
6,621,3.0,891352831
6,273,4.0,891352831
6,601,3.0,891352831
6,9,4.0,891352864
6,468,4.0,891352864
6,628,3.0,891352864
6,175,4.0,891352904
6,208,4.0,891352904
6,119,5.0,891352904
6,400,5.0,891352904
6,600,3.0,891352904
6,402,5.0,891352947
6,667,5.0,891352947
6,200,3.0,891352947
6,89,3.0,891352984
6,616,4.0,891352984
6,50,2.0,891352984
6,624,4.0,891352984
6,376,5.0,891353011
6,210,1.0,891353051
6,652,5.0,891353051
6,414,5.0,891353051
6,452,4.0,891353086
6,546,4.0,891353086
6,604,5.0,891353086
6,152,5.0,891353124
6,138,5.0,891353124
6,670,5.0,891353124
6,518,5.0,891353124
6,462,4.0,891353154
6,131,5.0,891353192
6,460,4.0,891353192
6,123,4.0,891353192
6,418,5.0,891353219
6,124,3.0,891353254
6,662,5.0,891353254
6,541,3.0,891353254
6,641,5.0,891353254
6,440,5.0,891353254
6,403,3.0,891353290
6,599,4.0,891353290
6,76,5.0,891353325
6,377,4.0,891353325
6,228,3.0,891353326
6,469,2.0,891353357
6,498,5.0,891353411
6,117,2.0,891353411
6,563,4.0,891353411
6,161,4.0,891353444
6,160,5.0,891353444
6,139,5.0,891353444
6,543,4.0,891353444
6,578,5.0,891353477
6,486,3.0,891353477
6,198,5.0,891353543
6,630,4.0,891353570
6,224,5.0,891353614
6,637,4.0,891353614
6,633,3.0,891353614
6,503,5.0,891353614
6,38,5.0,891353614
6,589,5.0,891353652
6,632,5.0,891353676
6,279,3.0,891353710
6,544,3.0,891353710
6,382,3.0,891353710
6,665,3.0,891353744
6,594,3.0,891353744
6,595,5.0,891353744
6,363,4.0,891353744
6,230,3.0,891353766
6,592,2.0,891353801
6,51,4.0,891353801
6,445,3.0,891353828
6,28,3.0,891353828
6,570,5.0,891353828
6,90,3.0,891353860
6,449,5.0,891353860
6,448,5.0,891353892
6,105,4.0,891353892
6,618,4.0,891353892
6,614,4.0,891353892
6,584,4.0,891353950
6,568,3.0,891353950
6,500,4.0,891353950
6,71,5.0,891353977
6,656,3.0,891353977
6,239,4.0,891354053
6,559,5.0,891354053
6,378,4.0,891354053
6,140,3.0,891354090
6,387,4.0,891354090
6,575,3.0,891354090
6,591,3.0,891354114
6,77,3.0,891354165
6,617,3.0,891354217
6,399,4.0,891354257
6,439,2.0,891354257
6,394,4.0,891354288
6,441,5.0,891354288
6,569,3.0,891354331
6,397,4.0,891354357
6,79,4.0,891354381
6,413,2.0,891354438
6,561,3.0,891354471
6,657,4.0,891354471
6,668,3.0,891354499
6,61,3.0,891354499
6,143,1.0,891354530
6,549,4.0,891354531
6,611,5.0,891354588
6,558,4.0,891354611
6,551,3.0,891354639
6,567,3.0,891354639
6,583,3.0,891354639
6,538,2.0,891354662
6,52,5.0,891354689
6,137,3.0,891354729
6,587,2.0,891354730
6,446,3.0,891354785
6,556,5.0,891354882
6,542,2.0,891354882
6,332,5.0,892130784
6,292,1.0,892130809
6,258,1.0,892130982
6,416,4.0,892131824
6,619,3.0,892131824
6,539,4.0,892131849
6,217,1.0,892131924
6,555,4.0,892131924
6,664,1.0,892131925
6,560,2.0,892131978
6,438,1.0,892131978
6,548,1.0,892131978
6,566,4.0,892131978
6,564,1.0,892132019
6,562,4.0,892132019
6,661,1.0,892132020
6,443,2.0,892132020
6,631,4.0,892132122
6,554,4.0,892132145
6,577,3.0,892132171
6,658,4.0,892132192
6,635,3.0,892132277
6,225,3.0,892132317
6,53,3.0,892132380
7,256,5.0,879361482
7,292,3.0,879361521
7,299,4.0,879361550
7,257,1.0,879361604
7,334,3.0,879361664
7,258,3.0,879361665
7,679,1.0,879361732
7,241,2.0,879361732
7,356,2.0,879361732
7,454,1.0,879361825
7,678,1.0,879361825
7,339,2.0,879361825
7,336,4.0,879361873
7,680,4.0,879361873
7,170,5.0,879362123
7,125,5.0,879362123
7,643,5.0,879362123
7,185,4.0,879362123
7,49,5.0,879362124
7,383,1.0,879362124
7,88,4.0,879362124
7,21,5.0,879362183
7,180,5.0,879362183
7,188,4.0,879362183
7,508,5.0,879362183
7,55,5.0,879362183
7,172,5.0,879362183
7,95,3.0,879362183
7,179,4.0,879362183
7,565,4.0,879362233
7,181,5.0,879362233
7,174,5.0,879362233
7,433,5.0,879362233
7,175,4.0,879362233
7,10,3.0,879362233
7,507,4.0,879362233
7,401,4.0,879362234
7,78,4.0,879362286
7,142,5.0,879362286
7,226,5.0,879362286
7,54,5.0,879362286
7,6,3.0,879362287
7,208,4.0,879362287
7,193,5.0,879362287
7,271,3.0,879362287
7,547,3.0,879362356
7,677,3.0,879362356
7,186,5.0,879362356
7,227,5.0,879362356
7,675,4.0,879362356
7,81,5.0,879362356
7,220,5.0,879362356
7,429,2.0,879362356
8,338,4.0,886958715
8,240,4.0,886958715
8,518,4.0,886959343
8,476,4.0,886959343
8,504,4.0,886959343
8,400,4.0,886959343
8,524,3.0,886959344
8,609,4.0,886959344
8,681,1.0,886959344
8,274,4.0,886959423
8,292,4.0,886959453
8,6,4.0,886960030
8,296,5.0,886960055
8,682,5.0,886960055
8,284,5.0,886960055
8,5,5.0,886960055
8,369,5.0,886960055
8,199,5.0,886960055
8,49,5.0,886960055
9,267,4.0,877886162
9,300,4.0,877886162
9,284,4.0,877886162
9,287,4.0,877886223
9,317,3.0,877886223
9,332,4.0,877886281
9,243,4.0,877886281
9,331,4.0,877886359
9,524,4.0,877886597
9,646,5.0,877886597
9,428,3.0,877886597
9,63,4.0,877886598
9,55,5.0,877886598
9,655,3.0,877886598
9,510,4.0,877886598
9,192,4.0,877886661
9,490,4.0,877886661
9,125,5.0,877886661
9,172,4.0,877886661
9,31,4.0,877886661
9,605,5.0,877886722
9,693,3.0,877886722
9,184,4.0,877886722
